id,tag,timestamp,value
482,-Metrics/Training(Step): lr,1610340538378,0.0049160257913172245
484,-Metrics/Training(Step): lr,1610340540381,0.004915676079690456
486,-Metrics/Training(Step): lr,1610340542428,0.004915326833724976
488,-Metrics/Training(Step): lr,1610340544508,0.004914977587759495
490,-Metrics/Training(Step): lr,1610340546577,0.004914627410471439
492,-Metrics/Training(Step): lr,1610340548563,0.0049142781645059586
494,-Metrics/Training(Step): lr,1610340550501,0.0049139284528791904
496,-Metrics/Training(Step): lr,1610340552519,0.00491357920691371
498,-Metrics/Training(Step): lr,1610340554523,0.0049132294952869415
500,-Metrics/Training(Step): lr,1610340556553,0.004912880249321461
502,-Metrics/Training(Step): lr,1610340558623,0.004912530537694693
504,-Metrics/Training(Step): lr,1610340560707,0.004912181291729212
506,-Metrics/Training(Step): lr,1610340562704,0.004911831580102444
508,-Metrics/Training(Step): lr,1610340564747,0.004911481868475676
510,-Metrics/Training(Step): lr,1610340566762,0.0049111321568489075
512,-Metrics/Training(Step): lr,1610340568756,0.004910782910883427
514,-Metrics/Training(Step): lr,1610340570800,0.004910433664917946
516,-Metrics/Training(Step): lr,1610340572820,0.004910083953291178
518,-Metrics/Training(Step): lr,1610340584735,0.00490973424166441
520,-Metrics/Training(Step): lr,1610340588721,0.004909384995698929
522,-Metrics/Training(Step): lr,1610340593025,0.004909035284072161
524,-Metrics/Training(Step): lr,1610340597138,0.004908685572445393
526,-Metrics/Training(Step): lr,1610340601053,0.0049083358608186245
528,-Metrics/Training(Step): lr,1610340604919,0.004907986614853144
530,-Metrics/Training(Step): lr,1610340608720,0.004907636903226376
532,-Metrics/Training(Step): lr,1610340612425,0.004907287657260895
534,-Metrics/Training(Step): lr,1610340616120,0.004906937479972839
536,-Metrics/Training(Step): lr,1610340619678,0.0049065882340073586
538,-Metrics/Training(Step): lr,1610340623235,0.004906238988041878
540,-Metrics/Training(Step): lr,1610340626920,0.004905888810753822
542,-Metrics/Training(Step): lr,1610340630956,0.0049055395647883415
544,-Metrics/Training(Step): lr,1610340634825,0.004905189853161573
546,-Metrics/Training(Step): lr,1610340638546,0.004904840607196093
548,-Metrics/Training(Step): lr,1610340641958,0.004904490429908037
550,-Metrics/Training(Step): lr,1610340645540,0.004904141183942556
552,-Metrics/Training(Step): lr,1610340648692,0.004903791937977076
554,-Metrics/Training(Step): lr,1610340651898,0.00490344176068902
556,-Metrics/Training(Step): lr,1610340655883,0.004903092049062252
558,-Metrics/Training(Step): lr,1610340659537,0.004902742803096771
560,-Metrics/Training(Step): lr,1610340663090,0.0049023935571312904
562,-Metrics/Training(Step): lr,1610340666463,0.004902043379843235
564,-Metrics/Training(Step): lr,1610340669087,0.0049016945995390415
566,-Metrics/Training(Step): lr,1610340671267,0.004901344422250986
568,-Metrics/Training(Step): lr,1610340673325,0.004900994710624218
570,-Metrics/Training(Step): lr,1610340675340,0.00490064499899745
572,-Metrics/Training(Step): lr,1610340677426,0.004900295753031969
574,-Metrics/Training(Step): lr,1610340679523,0.004899946507066488
576,-Metrics/Training(Step): lr,1610340681552,0.004899596329778433
578,-Metrics/Training(Step): lr,1610340683566,0.004899247083812952
580,-Metrics/Training(Step): lr,1610340685655,0.004898897372186184
582,-Metrics/Training(Step): lr,1610340687733,0.0048985471948981285
584,-Metrics/Training(Step): lr,1610340689791,0.004898197948932648
586,-Metrics/Training(Step): lr,1610340691719,0.00489784823730588
588,-Metrics/Training(Step): lr,1610340693526,0.0048974985256791115
590,-Metrics/Training(Step): lr,1610340695743,0.004897148814052343
592,-Metrics/Training(Step): lr,1610340697925,0.004896799102425575
594,-Metrics/Training(Step): lr,1610340699962,0.0048964498564600945
596,-Metrics/Training(Step): lr,1610340701927,0.004896100144833326
598,-Metrics/Training(Step): lr,1610340704106,0.004895749967545271
600,-Metrics/Training(Step): lr,1610340706161,0.00489540072157979
602,-Metrics/Training(Step): lr,1610340708227,0.004895051475614309
604,-Metrics/Training(Step): lr,1610340720630,0.004894701298326254
606,-Metrics/Training(Step): lr,1610340724732,0.004894352052360773
608,-Metrics/Training(Step): lr,1610340728858,0.004894002340734005
610,-Metrics/Training(Step): lr,1610340732728,0.0048936521634459496
612,-Metrics/Training(Step): lr,1610340737023,0.004893302917480469
614,-Metrics/Training(Step): lr,1610340741420,0.004892953205853701
616,-Metrics/Training(Step): lr,1610340745327,0.004892603028565645
618,-Metrics/Training(Step): lr,1610340749145,0.004892253316938877
620,-Metrics/Training(Step): lr,1610340753020,0.004891904070973396
622,-Metrics/Training(Step): lr,1610340756907,0.004891554359346628
624,-Metrics/Training(Step): lr,1610340760531,0.00489120464771986
626,-Metrics/Training(Step): lr,1610340763823,0.004890854936093092
628,-Metrics/Training(Step): lr,1610340767842,0.004890505690127611
630,-Metrics/Training(Step): lr,1610340771384,0.004890155512839556
632,-Metrics/Training(Step): lr,1610340775320,0.004889806266874075
634,-Metrics/Training(Step): lr,1610340779320,0.0048894560895860195
636,-Metrics/Training(Step): lr,1610340782996,0.004889106377959251
638,-Metrics/Training(Step): lr,1610340787056,0.004888756666332483
640,-Metrics/Training(Step): lr,1610340790591,0.004888406954705715
